시도교육청,교육지원청,지역,정보공시 학교코드,학교명,학교급코드,설립구분,1학년,2학년,3학년,특수학급,순회학급,학급수(계),학생수(계),학급당학생수,학교급,mid,high,위도,경도
경기도교육청,경기도이천교육지원청,경기도 이천시,S090000753,율면고등학교,4,공립,1,1,1,1,0,4,63,15.8,high,0,1,37.08731,127.54265
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090000754,은행고등학교,4,공립,12,12,12,2,0,38,1035,27.2,high,0,1,37.4432976,126.8030575
경기도교육청,경기도평택교육지원청,경기도 평택시,S090000755,은혜고등학교,4,사립,10,10,10,0,0,30,884,29.5,high,0,1,37.0674239,127.0809007
경기도교육청,경기도의정부교육지원청,경기도 의정부시,S090000756,의정부고등학교,4,공립,9,10,10,1,0,30,685,22.8,high,0,1,37.754853,127.031281
경기도교육청,경기도의정부교육지원청,경기도 의정부시,S090000757,의정부공업고등학교,4,공립,10,13,14,3,0,40,534,13.4,high,0,1,37.7479596,127.0382375
경기도교육청,경기도의정부교육지원청,경기도 의정부시,S090000758,의정부여자고등학교,4,공립,8,10,10,1,0,29,633,21.8,high,0,1,37.749747,127.041328
경기도교육청,경기도성남교육지원청,경기도 성남시 분당구,S090000759,이매고등학교,4,공립,10,10,10,0,0,30,791,26.4,high,0,1,37.3928686,127.1215874
경기도교육청,경기도이천교육지원청,경기도 이천시,S090000760,이천고등학교,4,공립,10,10,10,1,0,31,801,25.8,high,0,1,37.288032,127.447895
경기도교육청,경기도이천교육지원청,경기도 이천시,S090000762,이천제일고등학교,4,공립,14,14,14,3,1,46,1025,22.3,high,0,1,37.279587,127.458053
경기도교육청,경기도이천교육지원청,경기도 이천시,S090000763,이천양정여자고등학교,4,사립,10,10,10,0,0,30,782,26.1,high,0,1,37.2842033,127.4359475
경기도교육청,경기도이천교육지원청,경기도 이천시,S090000765,다산고등학교,4,사립,8,8,8,0,0,24,577,24,high,0,1,37.2910272,127.4288605
경기도교육청,경기도여주교육지원청,경기도 여주시,S090000767,이포고등학교,4,공립,3,3,2,1,0,9,124,13.8,high,0,1,37.376448,127.518818
경기도교육청,경기도구리남양주교육지원청,경기도 구리시,S090000769,인창고등학교,4,공립,8,9,8,2,0,27,667,24.7,high,0,1,37.6054986,127.1466198
경기도교육청,경기도포천교육지원청,경기도 포천시,S090000770,일동고등학교,4,공립,5,5,5,2,0,17,272,16,high,0,1,37.9607561,127.3152189
경기도교육청,경기도고양교육지원청,경기도 고양시 일산서구,S090000771,일산고등학교,4,공립,10,10,10,0,0,30,640,21.3,high,0,1,37.688885,126.767338
경기도교육청,경기도고양교육지원청,경기도 고양시 일산서구,S090000772,일산대진고등학교,4,사립,13,13,13,0,0,39,958,24.6,high,0,1,37.6805275,126.7516278
경기도교육청,경기도고양교육지원청,경기도 고양시 일산서구,S090000773,일산동고등학교,4,공립,11,11,11,2,0,35,871,24.9,high,0,1,37.7007162,126.7687433
경기도교육청,경기도고양교육지원청,경기도 고양시 일산서구,S090000775,일산국제컨벤션고등학교,4,공립,10,10,10,1,0,31,538,17.4,high,0,1,37.6729122,126.7717136
경기도교육청,경기도안성교육지원청,경기도 안성시,S090000777,일죽고등학교,4,공립,2,2,2,0,0,6,104,17.3,high,0,1,37.0915369,127.4738573
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090000778,장곡고등학교,4,공립,9,9,9,2,0,29,776,26.8,high,0,1,37.38028,126.78221
경기도교육청,경기도수원교육지원청,경기도 수원시 장안구,S090000779,장안고등학교,4,공립,10,10,10,2,0,32,846,26.4,high,0,1,37.2930083,126.995525
경기도교육청,경기도이천교육지원청,경기도 이천시,S090000780,부원고등학교,4,사립,5,5,5,0,0,15,308,20.5,high,0,1,37.1163022,127.6197971
경기도교육청,경기도이천교육지원청,경기도 이천시,S090000781,장호원고등학교,4,공립,5,5,5,1,0,16,365,22.8,high,0,1,37.1270762,127.6184887
경기도교육청,경기도고양교육지원청,경기도 고양시 일산동구,S090000783,저동고등학교,4,공립,11,11,11,1,0,34,851,25,high,0,1,37.67117013,779.155
경기도교육청,경기도파주교육지원청,경기도 파주시,S090000784,적성융합고등학교,4,공립,2,2,2,1,0,7,56,8,high,0,1,37.9544069,126.9144309
경기도교육청,경기도연천교육지원청,경기도 연천군,S090000786,전곡고등학교,4,공립,10,10,10,2,0,32,578,18.1,high,0,1,38.03521317,127.0692009
경기도교육청,경기도여주교육지원청,경기도 여주시,S090000787,점동고등학교,4,공립,2,2,2,1,1,8,166,20.8,high,0,1,37.206283,127.663635
경기도교육청,경기도부천교육지원청,경기도 부천시 소사구,S090000788,정명고등학교,4,사립,10,10,10,0,0,30,750,25,high,0,1,37.4746813,126.7698035
경기도교육청,경기도부천교육지원청,경기도 부천시 소사구,S090000790,경기경영고등학교,4,사립,10,8,10,0,0,28,531,19,high,0,1,37.474874,126.773046
경기도교육청,경기도고양교육지원청,경기도 고양시 일산동구,S090000791,정발고등학교,4,공립,11,11,11,2,0,35,850,24.3,high,0,1,37.663572,126.785618
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090000792,정왕고등학교,4,공립,10,11,12,0,0,33,1073,32.5,high,0,1,37.3503989,126.7283268
경기도교육청,경기도가평교육지원청,경기도 가평군,S090000796,조종고등학교,4,공립,4,3,3,1,0,11,152,13.8,high,0,1,37.814329,127.346902
경기도교육청,경기도고양교육지원청,경기도 고양시 일산서구,S090000797,주엽고등학교,4,공립,12,12,11,2,0,37,935,25.3,high,0,1,37.6760677,126.7543636
경기도교육청,경기도고양교육지원청,경기도 고양시 일산서구,S090000798,경기영상과학고등학교,4,공립,9,9,9,0,0,27,590,21.9,high,0,1,37.665517,126.762128
경기도교육청,경기도안성교육지원청,경기도 안성시,S090000800,죽산고등학교,4,공립,4,4,3,1,0,12,167,13.9,high,0,1,37.0824962,127.4247909
경기도교육청,경기도용인교육지원청,경기도 용인시 수지구,S090000801,죽전고등학교,4,공립,12,12,12,0,0,36,1150,31.9,high,0,1,37.333027,127.1061
경기도교육청,경기도고양교육지원청,경기도 고양시 일산동구,S090000802,중산고등학교,4,공립,11,11,11,1,0,34,849,25,high,0,1,37.6974051,126.7833467
경기도교육청,경기도부천교육지원청,경기도 부천시 원미구,S090000803,중원고등학교,4,공립,9,9,9,1,0,28,702,25.1,high,0,1,37.5121163,126.7621449
경기도교육청,경기도부천교육지원청,경기도 부천시 원미구,S090000804,중흥고등학교,4,공립,9,9,9,1,0,28,716,25.6,high,0,1,37.5085399,126.7686626
경기도교육청,경기도양평교육지원청,경기도 양평군,S090000805,지평고등학교,4,공립,2,2,2,1,0,7,131,18.7,high,0,1,37.4745024,127.6345481
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090000806,진건고등학교,4,공립,12,12,12,2,0,38,1085,28.6,high,0,1,37.6745275,127.1977814
경기도교육청,경기도광명교육지원청,경기도 광명시,S090000807,진성고등학교,4,사립,10,10,10,0,0,30,720,24,high,0,1,37.4687495,126.8776717
경기도교육청,경기도평택교육지원청,경기도 평택시,S090000810,진위고등학교,4,사립,9,7,8,0,0,24,497,20.7,high,0,1,37.1110344,127.0694129
경기도교육청,경기도여주교육지원청,경기도 여주시,S090000811,경기관광고등학교,4,사립,4,4,4,0,0,12,260,21.7,high,0,1,37.37630225,127.5908039
경기도교육청,경기도수원교육지원청,경기도 수원시 팔달구,S090000812,창현고등학교,4,사립,14,14,14,0,0,42,1099,26.2,high,0,1,37.284811,127.041699
경기도교육청,경기도평택교육지원청,경기도 평택시,S090000813,청담고등학교,4,사립,9,9,9,0,0,27,560,20.7,high,0,1,36.9619849,127.0617467
경기도교육청,경기도수원교육지원청,경기도 수원시 영통구,S090000815,청명고등학교,4,공립,12,12,12,2,0,38,990,26.1,high,0,1,37.2609246,127.0772823
경기도교육청,경기도양평교육지원청,경기도 양평군,S090000816,청운고등학교,4,공립,1,1,1,0,0,3,64,21.3,high,0,1,37.55334405,127.711468
경기도교육청,경기도가평교육지원청,경기도 가평군,S090000817,청평고등학교,4,공립,4,4,4,1,1,14,204,14.6,high,0,1,37.7314935,127.4149997
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090000818,청학고등학교,4,공립,6,8,8,0,0,22,497,22.6,high,0,1,37.711705,127.1197191
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090000819,초지고등학교,4,공립,10,11,10,1,0,32,730,22.8,high,0,1,37.310073,126.810905
경기도교육청,경기도광명교육지원청,경기도 광명시,S090000820,충현고등학교,4,공립,10,10,10,0,0,30,792,26.4,high,0,1,37.4329601,126.8846468
경기도교육청,경기도평택교육지원청,경기도 평택시,S090000821,태광고등학교,4,사립,10,10,9,0,0,29,878,30.3,high,0,1,37.0739047,127.0518156
경기도교육청,경기도용인교육지원청,경기도 용인시 처인구,S090000822,태성고등학교,4,사립,9,9,9,0,0,27,767,28.4,high,0,1,37.229483,127.2087415
경기도교육청,경기도성남교육지원청,경기도 성남시 분당구,S090000823,태원고등학교,4,사립,12,12,12,0,0,36,996,27.7,high,0,1,37.40377,127.12952
경기도교육청,경기도수원교육지원청,경기도 수원시 영통구,S090000824,태장고등학교,4,공립,12,12,12,2,0,38,1006,26.5,high,0,1,37.2488856,127.0595369
경기도교육청,경기도구리남양주교육지원청,경기도 구리시,S090000825,토평고등학교,4,공립,8,9,8,2,0,27,663,24.6,high,0,1,37.58934441,127.1431207
경기도교육청,경기도김포교육지원청,경기도 김포시,S090000826,통진고등학교,4,사립,11,10,10,1,0,32,919,28.7,high,0,1,37.685474,126.602898
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090000827,퇴계원고등학교,4,공립,12,12,12,1,0,37,994,26.9,high,0,1,37.66037,127.145451
경기도교육청,경기도파주교육지원청,경기도 파주시,S090000829,세경고등학교,4,사립,10,10,10,0,0,30,746,24.9,high,0,1,37.8317014,126.8305747
경기도교육청,경기도파주교육지원청,경기도 파주시,S090000831,파주여자고등학교,4,사립,8,8,8,0,0,24,481,20,high,0,1,37.7754534,126.7868293
경기도교육청,경기도파주교육지원청,경기도 파주시,S090000832,파주고등학교,4,사립,5,5,5,0,0,15,359,23.9,high,0,1,37.860274,126.7815307
경기도교육청,경기도수원교육지원청,경기도 수원시 영통구,S090000833,수원하이텍고등학교,4,공립,8,8,8,0,0,24,427,17.8,high,0,1,37.256326,127.081326
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090000834,평촌고등학교,4,공립,13,13,13,3,0,42,1114,26.5,high,0,1,37.386585,126.9547681
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090000835,평촌과학기술고등학교,4,공립,8,7,7,1,0,23,323,14,high,0,1,37.374524,126.96295
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090000836,평촌경영고등학교,4,공립,12,12,12,3,0,39,634,16.3,high,0,1,37.4010566,126.959053
경기도교육청,경기도평택교육지원청,경기도 평택시,S090000837,평택고등학교,4,공립,10,10,10,2,0,32,932,29.1,high,0,1,36.998733,127.0921905
경기도교육청,경기도평택교육지원청,경기도 평택시,S090000838,평택마이스터고등학교,4,공립,8,8,8,2,0,26,455,17.5,high,0,1,36.998877,127.090588
경기도교육청,경기도평택교육지원청,경기도 평택시,S090000840,평택여자고등학교,4,공립,12,12,12,2,0,38,1089,28.7,high,0,1,37.012569,127.090442
경기도교육청,경기도포천교육지원청,경기도 포천시,S090000841,포천고등학교,4,공립,9,9,9,2,2,31,612,19.7,high,0,1,37.892815,127.191788
경기도교육청,경기도포천교육지원청,경기도 포천시,S090000843,포천일고등학교,4,공립,11,11,11,2,0,35,590,16.9,high,0,1,37.895697,127.2060743
경기도교육청,경기도용인교육지원청,경기도 용인시 수지구,S090000844,풍덕고등학교,4,공립,12,14,14,1,0,41,1355,33,high,0,1,37.3171259,127.0892677
경기도교육청,경기도성남교육지원청,경기도 성남시 수정구,S090000847,풍생고등학교,4,사립,10,10,10,0,0,30,704,23.5,high,0,1,37.4352142,127.1304479
경기도교육청,경기도광주하남교육지원청,경기도 하남시,S090000848,하남고등학교,4,사립,10,10,10,0,0,30,907,30.2,high,0,1,37.5603313,127.1851515
경기도교육청,경기도광주하남교육지원청,경기도 하남시,S090000849,하남경영고등학교,4,공립,10,9,10,2,0,31,467,15.1,high,0,1,37.5383394,127.2258281
경기도교육청,경기도김포교육지원청,경기도 김포시,S090000850,하성고등학교,4,공립,5,5,5,0,0,15,280,18.7,high,0,1,37.71849258,126.6278743
경기도교육청,경기도평택교육지원청,경기도 평택시,S090000851,한광고등학교,4,사립,10,10,10,0,0,30,960,32,high,0,1,36.995924,127.097098
경기도교육청,경기도평택교육지원청,경기도 평택시,S090000852,한광여자고등학교,4,사립,11,11,11,0,0,33,1033,31.3,high,0,1,36.9970992,127.0965305
경기도교육청,경기도평택교육지원청,경기도 평택시,S090000853,한국관광고등학교,4,사립,3,3,3,0,0,9,194,21.6,high,0,1,37.0718304,127.0220628
경기도교육청,경기도이천교육지원청,경기도 이천시,S090000854,한국도예고등학교,4,공립,3,3,3,0,0,9,191,21.2,high,0,1,37.2888706,127.3991811
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090000855,한국디지털미디어고등학교,4,사립,6,6,6,0,0,18,551,30.6,high,0,1,37.3417195,126.8316407
경기도교육청,경기도광주하남교육지원청,경기도 하남시,S090000856,한국애니메이션고등학교,4,공립,4,4,4,0,0,12,291,24.3,high,0,1,37.5349741,127.2272975
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090000857,한국조리과학고등학교,4,사립,6,6,6,0,0,18,640,35.6,high,0,1,37.458812,126.833017
경기도교육청,경기도성남교육지원청,경기도 성남시 분당구,S090000858,한솔고등학교,4,공립,10,10,10,1,0,31,796,25.7,high,0,1,37.3670011,127.11612
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090000859,경기자동차과학고등학교,4,사립,8,8,8,0,0,24,554,23.1,high,0,1,37.4135703,126.8389099
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090000862,함현고등학교,4,공립,10,10,10,2,0,32,1003,31.3,high,0,1,37.3660809,126.7384129
경기도교육청,경기도고양교육지원청,경기도 고양시 덕양구,S090000863,행신고등학교,4,공립,11,11,10,1,0,33,761,23.1,high,0,1,37.6163561,126.8426657
경기도교육청,경기도의정부교육지원청,경기도 의정부시,S090000865,호원고등학교,4,공립,10,10,10,2,1,33,799,24.2,high,0,1,37.7054024,127.0443683
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090000867,화성고등학교,4,사립,9,9,9,0,0,27,896,33.2,high,0,1,37.1389226,126.9068548
경기도교육청,경기도고양교육지원청,경기도 고양시 덕양구,S090000868,화수고등학교,4,공립,11,11,11,2,0,35,813,23.2,high,0,1,37.6450412,126.8362259
경기도교육청,경기도고양교육지원청,경기도 고양시 덕양구,S090000869,화정고등학교,4,공립,11,11,11,1,0,34,809,23.8,high,0,1,37.6361689,126.8275604
경기도교육청,경기도수원교육지원청,경기도 수원시 권선구,S090000870,화홍고등학교,4,공립,12,12,12,0,0,36,940,26.1,high,0,1,37.251694,127.040024
경기도교육청,경기도평택교육지원청,경기도 평택시,S090000871,효명고등학교,4,사립,10,10,10,0,0,30,949,31.6,high,0,1,37.0493831,127.0560284
경기도교육청,경기도성남교육지원청,경기도 성남시 수정구,S090000872,효성고등학교,4,사립,9,9,9,0,0,27,554,20.5,high,0,1,37.4501783,127.1047749
경기도교육청,경기도수원교육지원청,경기도 수원시 영통구,S090000873,효원고등학교,4,공립,13,13,13,0,0,39,1042,26.7,high,0,1,37.2595223,127.0389218
경기도교육청,경기도군포의왕교육지원청,경기도 군포시,S090000874,흥진고등학교,4,공립,12,12,12,2,0,38,989,26,high,0,1,37.3523875,126.9291556
경기도교육청,경기도성남교육지원청,경기도 성남시 분당구,S090004768,돌마고등학교,4,공립,9,9,9,2,0,29,703,24.2,high,0,1,37.4,127.1
경기도교육청,경기도의정부교육지원청,경기도 의정부시,S090004831,부용고등학교,4,공립,11,11,10,1,0,33,858,26,high,0,1,37.73645811,127.0929142
경기도교육청,경기도부천교육지원청,경기도 부천시 원미구,S090004832,경기예술고등학교,4,공립,6,6,6,0,0,18,665,36.9,high,0,1,37.5060444,126.7609781
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090004833,송호고등학교,4,공립,11,12,11,1,0,35,881,25.2,high,0,1,37.311033,126.845524
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090004834,시흥고등학교,4,공립,11,11,11,2,0,35,988,28.2,high,0,1,37.389496,126.814003
경기도교육청,경기도화성오산교육지원청,경기도 오산시,S090004835,운천고등학교,4,공립,10,10,10,2,1,33,943,28.6,high,0,1,37.1559905,127.0802523
경기도교육청,경기도용인교육지원청,경기도 용인시 수지구,S090004893,서원고등학교,4,공립,12,12,12,1,0,37,1141,30.8,high,0,1,37.30234,127.08157
경기도교육청,경기도수원교육지원청,경기도 수원시 장안구,S090004895,천천고등학교,4,공립,10,10,10,1,1,32,807,25.2,high,0,1,37.18022,126.5857
경기도교육청,경기도수원교육지원청,경기도 수원시 장안구,S090004896,조원고등학교,4,공립,10,10,10,2,0,32,821,25.7,high,0,1,37.306858,127.015606
경기도교육청,경기도성남교육지원청,경기도 성남시 분당구,S090004897,늘푸른고등학교,4,공립,9,9,9,1,0,28,721,25.8,high,0,1,37.3733938,127.1052493
경기도교육청,경기도안양과천교육지원청,경기도 안양시 만안구,S090004898,충훈고등학교,4,공립,10,10,10,2,0,32,739,23.1,high,0,1,37.41081,126.89266
경기도교육청,경기도부천교육지원청,경기도 부천시 원미구,S090004899,상일고등학교,4,공립,9,9,9,0,0,27,645,23.9,high,0,1,37.49802695,126.7436916
경기도교육청,경기도부천교육지원청,경기도 부천시 소사구,S090004900,송내고등학교,4,공립,9,9,9,0,0,27,698,25.9,high,0,1,37.4866195,126.7454507
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090004901,구성고등학교,4,공립,11,11,10,2,1,35,971,27.7,high,0,1,37.2993369,127.1157065
경기도교육청,경기도수원교육지원청,경기도 수원시 영통구,S090004902,매탄고등학교,4,공립,12,12,12,2,1,39,1022,26.2,high,0,1,37.2627233,127.0448051
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090004905,인덕원고등학교,4,공립,11,11,11,0,0,33,842,25.5,high,0,1,37.3998199,126.9813686
경기도교육청,경기도부천교육지원청,경기도 부천시 소사구,S090004906,범박고등학교,4,공립,10,10,9,2,0,31,781,25.2,high,0,1,37.468103,126.811905
경기도교육청,경기도동두천양주교육지원청,경기도 양주시,S090004908,덕계고등학교,4,공립,8,8,8,2,0,26,727,28,high,0,1,37.8242403,127.0480005
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090004909,단원고등학교,4,공립,10,10,10,4,1,35,737,21.1,high,0,1,37.327582,126.82407
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090004910,군서고등학교,4,공립,11,11,11,2,0,35,1041,29.7,high,0,1,37.348865,126.7425603
경기도교육청,경기도고양교육지원청,경기도 고양시 일산동구,S090004912,풍동고등학교,4,공립,10,10,10,1,0,31,778,25.1,high,0,1,37.6718108,126.7949808
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090004914,도농고등학교,4,공립,10,11,10,1,1,33,923,28,high,0,1,37.6,127.1
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090004915,평내고등학교,4,공립,10,10,10,2,0,32,950,29.7,high,0,1,37.641976,127.233891
경기도교육청,경기도광주하남교육지원청,경기도 하남시,S090004916,신장고등학교,4,공립,10,10,8,2,0,30,827,27.6,high,0,1,37.54386,127.2098
경기도교육청,경기도이천교육지원청,경기도 이천시,S090004917,효양고등학교,4,공립,10,10,10,3,0,33,805,24.4,high,0,1,37.2655493,127.4794417
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090004918,보정고등학교,4,공립,10,12,12,2,0,36,1060,29.4,high,0,1,37.3,127.1
경기도교육청,경기도김포교육지원청,경기도 김포시,S090004919,풍무고등학교,4,공립,11,13,12,1,0,37,1211,32.7,high,0,1,37.60347,126.719237
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090004920,병점고등학교,4,공립,10,10,10,2,0,32,1006,31.4,high,0,1,37.2058353,127.043665
경기도교육청,경기도파주교육지원청,경기도 파주시,S090004921,봉일천고등학교,4,공립,10,10,10,2,0,32,803,25.1,high,0,1,37.746772,126.8158
경기도교육청,경기도파주교육지원청,경기도 파주시,S090004922,교하고등학교,4,공립,10,12,10,2,0,34,1073,31.6,high,0,1,37.722665,126.7220327
경기도교육청,경기도의정부교육지원청,경기도 의정부시,S090004923,상우고등학교,4,사립,10,10,10,1,0,31,821,26.5,high,0,1,37.731485,127.037426
경기도교육청,경기도성남교육지원청,경기도 성남시 분당구,S090004945,이우고등학교,4,사립,4,4,4,0,0,12,232,19.3,high,0,1,37.35302608,127.0908593
경기도교육청,경기도군포의왕교육지원청,경기도 의왕시,S090005040,경기외국어고등학교,4,사립,8,8,8,0,0,24,573,23.9,high,0,1,37.3470156,126.9596562
경기도교육청,경기도의정부교육지원청,경기도 의정부시,S090005167,경기북과학고등학교,4,공립,5,5,5,0,0,15,272,18.1,high,0,1,37.7588176,127.0174657
경기도교육청,경기도동두천양주교육지원청,경기도 동두천시,S090005168,동두천외국어고등학교,4,공립,8,8,7,0,0,23,495,21.5,high,0,1,37.8929883,127.0631594
경기도교육청,경기도파주교육지원청,경기도 파주시,S090005169,금촌고등학교,4,공립,12,12,12,3,1,40,1018,25.5,high,0,1,37.7501781,126.7787019
경기도교육청,경기도용인교육지원청,경기도 용인시 처인구,S090005170,용인한국외국어대학교부설고등학교,4,사립,10,10,10,0,0,30,1101,36.7,high,0,1,37.329481,127.25515
경기도교육청,경기도동두천양주교육지원청,경기도 양주시,S090005280,양주백석고등학교,4,공립,9,9,9,2,1,30,774,25.8,high,0,1,37.791921,126.986956
경기도교육청,경기도성남교육지원청,경기도 성남시 분당구,S090005282,성남외국어고등학교,4,공립,8,8,8,0,0,24,604,25.2,high,0,1,37.3782794,127.0965785
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090005283,성포고등학교,4,공립,11,11,11,2,0,35,853,24.4,high,0,1,37.3260204,126.851203
경기도교육청,경기도수원교육지원청,경기도 수원시 영통구,S090005284,수원외국어고등학교,4,공립,8,8,8,0,0,24,614,25.6,high,0,1,37.2960583,127.0351375
경기도교육청,경기도가평교육지원청,경기도 가평군,S090005286,청심국제고등학교,4,사립,4,4,4,0,0,12,320,26.7,high,0,1,37.6875206,127.5404524
경기도교육청,경기도평택교육지원청,경기도 평택시,S090005290,현화고등학교,4,공립,10,10,10,2,0,32,939,29.3,high,0,1,36.979127,126.917471
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090005291,호평고등학교,4,공립,10,10,10,2,1,33,916,27.8,high,0,1,37.6571722,127.2524539
경기도교육청,경기도김포교육지원청,경기도 김포시,S090005292,김포외국어고등학교,4,사립,8,8,8,0,0,24,550,22.9,high,0,1,37.70121149,126.5675186
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090005319,용인백현고등학교,4,공립,9,9,9,1,0,28,855,30.5,high,0,1,37.2793274,127.162542
경기도교육청,경기도안성교육지원청,경기도 안성시,S090005320,한겨레고등학교,4,사립,2,2,2,0,0,6,87,14.5,high,0,1,37.0305583,127.4227625
경기도교육청,경기도고양교육지원청,경기도 고양시 일산서구,S090005380,가좌고등학교,4,공립,11,11,11,1,0,34,831,24.4,high,0,1,37.6880038,126.7202685
경기도교육청,경기도동두천양주교육지원청,경기도 양주시,S090005381,양주고등학교,4,공립,8,8,8,1,0,25,699,28,high,0,1,37.79505,127.107174
경기도교육청,경기도포천교육지원청,경기도 포천시,S090005382,송우고등학교,4,공립,10,10,10,3,0,33,712,21.6,high,0,1,37.829668,127.1383552
경기도교육청,경기도부천교육지원청,경기도 부천시 원미구,S090005399,상원고등학교,4,공립,9,9,9,0,0,27,682,25.3,high,0,1,37.4985237,126.7523578
경기도교육청,경기도고양교육지원청,경기도 고양시 덕양구,S090005413,성사고등학교,4,공립,10,10,10,1,1,32,725,22.7,high,0,1,37.66329,126.842254
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090005414,성지고등학교,4,공립,12,12,12,1,0,37,1118,30.2,high,0,1,37.2723167,127.1313375
경기도교육청,경기도용인교육지원청,경기도 용인시 수지구,S090005415,현암고등학교,4,공립,8,8,8,0,0,24,611,25.5,high,0,1,37.3288583,127.1321757
경기도교육청,경기도용인교육지원청,경기도 용인시 수지구,S090005416,용인홍천고등학교,4,공립,12,13,13,2,0,40,1191,29.8,high,0,1,37.3222016,127.082469
경기도교육청,경기도의정부교육지원청,경기도 의정부시,S090005417,효자고등학교,4,공립,10,10,10,3,0,33,822,24.9,high,0,1,37.753118,127.0766515
경기도교육청,경기도고양교육지원청,경기도 고양시 일산서구,S090005418,고양예술고등학교,4,사립,7,7,7,0,0,21,779,37.1,high,0,1,37.696778,126.743115
경기도교육청,경기도용인교육지원청,경기도 용인시 수지구,S090005458,대지고등학교,4,공립,10,10,10,1,0,31,974,31.4,high,0,1,37.32477723,127.1225521
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005459,동탄고등학교,4,공립,10,13,10,1,0,34,1117,32.9,high,0,1,37.204335,127.060367
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005460,안화고등학교,4,공립,10,11,10,2,0,33,1071,32.5,high,0,1,37.21221,127.04823
경기도교육청,경기도화성오산교육지원청,경기도 오산시,S090005461,운암고등학교,4,공립,8,8,8,1,0,25,746,29.8,high,0,1,37.143554,127.07501
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090005488,동백고등학교,4,공립,10,10,10,1,0,31,940,30.3,high,0,1,37.2834371,127.1587152
경기도교육청,경기도수원교육지원청,경기도 수원시 영통구,S090005576,망포고등학교,4,공립,10,10,10,1,0,31,834,26.9,high,0,1,37.2338717,127.0463409
경기도교육청,경기도수원교육지원청,경기도 수원시 영통구,S090005577,매원고등학교,4,공립,11,11,11,1,1,35,881,25.2,high,0,1,37.265676,127.054546
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005578,반송고등학교,4,공립,10,11,10,0,0,31,1037,33.5,high,0,1,37.192729,127.077678
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005579,봉담고등학교,4,공립,8,8,8,3,0,27,873,32.3,high,0,1,37.21772,126.9540281
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005580,예당고등학교,4,공립,10,11,10,1,0,32,1036,32.4,high,0,1,37.2084578,127.0802183
경기도교육청,경기도부천교육지원청,경기도 부천시 오정구,S090005581,수주고등학교,4,공립,7,8,8,3,0,26,548,21.1,high,0,1,37.5321631,126.8152088
경기도교육청,경기도고양교육지원청,경기도 고양시 덕양구,S090005599,고양일고등학교,4,공립,8,8,7,2,0,25,556,22.2,high,0,1,37.699787,126.901052
경기도교육청,경기도고양교육지원청,경기도 고양시 일산동구,S090005600,안곡고등학교,4,공립,12,12,12,1,1,38,934,24.6,high,0,1,37.682588,126.786875
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090005601,와부고등학교,4,공립,8,8,8,3,0,27,748,27.7,high,0,1,37.594665,127.222973
경기도교육청,경기도수원교육지원청,경기도 수원시 권선구,S090005653,고색고등학교,4,공립,10,10,10,1,0,31,747,24.1,high,0,1,37.2538928,126.982486
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005655,나루고등학교,4,공립,8,8,8,0,0,24,810,33.8,high,0,1,37.1866342,127.0720356
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090005656,보라고등학교,4,공립,9,9,9,3,0,30,881,29.4,high,0,1,37.2513734,127.1105291
